Alias,Fecha Ultima Localizacion,Latitud,Longitud,Direccion,Placa,Taller Molina,Region,Fecha,Hora,Proveedor,Deviceid
AVG767,26/01/2023 18:36:19,-15.864973333333333,-74.246625,"Km 621, Chala, Caraveli, Arequipa, Peru",AVG-767,False,Arequipa,26/01/2023,18:36,Comsatel,
BEB927,26/01/2023 18:36:19,-14.865343333333334,-71.32584833333334,3sg Cusco Peru ,BEB-927,False,Cusco,26/01/2023,18:36,Comsatel,
BEE829,26/01/2023 18:36:18,-15.278553333333333,-71.14175333333333,"34J, Peru",BEE-829,False,Cusco,26/01/2023,18:36,Comsatel,
BKD743,26/01/2023 18:36:17,-11.593573333333334,-76.12378666666666,Carretera Central Junín Peru ,BKD-743,False,Junin,26/01/2023,18:36,Comsatel,
BEF743,26/01/2023 18:36:16,-14.88168,-71.313355,3sg Cusco Peru ,BEF-743,False,Cusco,26/01/2023,18:36,Comsatel,
BED754,26/01/2023 18:36:16,-14.8706,-71.32377166666667,"Jiron Cusco, Espinar, Peru",BED-754,False,Cusco,26/01/2023,18:36,Comsatel,
BEE940,26/01/2023 18:36:16,-14.8798,-71.33272166666667,3sg Cusco Peru ,BEE-940,False,Cusco,26/01/2023,18:36,Comsatel,
BEE779,26/01/2023 18:36:15,-14.866426666666667,-71.32933333333334,3sg Cusco Peru ,BEE-779,False,Cusco,26/01/2023,18:36,Comsatel,
BEE746,26/01/2023 18:36:11,-17.040395,-70.72540166666667,Interoceanica Sur Moquegua Peru ,BEE-746,False,Moquegua,26/01/2023,18:36,Comsatel,
BPU904,26/01/2023 18:36:09,-14.887641666666667,-71.325985,"Av Colon, Espinar, Peru, ",BPU-904,False,Cusco,26/01/2023,18:36,Comsatel,
BNX712,26/01/2023 18:36:07,-14.867241666666667,-71.32604166666667,3sg Cusco Peru ,BNX-712,False,Cusco,26/01/2023,18:36,Comsatel,
BEF766,26/01/2023 18:36:07,-14.962271666666666,-71.38173,"3sg, Hector Tejada, Peru, ",BEF-766,False,Cusco,26/01/2023,18:36,Comsatel,
BVM489,26/01/2023 18:36:06,-11.00393,-76.41211166666666,"20a, Peru",BVM-489,False,Pasco,26/01/2023,18:36,Comsatel,
BED703,26/01/2023 18:36:06,-14.863563333333333,-71.32669,3sg Cusco Peru ,BED-703,False,Cusco,26/01/2023,18:36,Comsatel,
BNW759,26/01/2023 18:36:05,-14.910166666666667,-71.30092333333333,"Unnamed Road, Peru",BNW-759,False,Cusco,26/01/2023,18:36,Comsatel,
BJK700,26/01/2023 18:36:03,-11.59811,-76.12475833333333,"Km 141, Morococha, Yauli, Junin, Peru",BJK-700,False,Junin,26/01/2023,18:36,Comsatel,
BEF763,26/01/2023 18:36:02,-14.865538333333333,-71.32471166666667,3sg Cusco Peru ,BEF-763,False,Cusco,26/01/2023,18:36,Comsatel,
BEE743,26/01/2023 18:36:02,-14.887591666666667,-71.32597,"Av Colon, Espinar, Peru, ",BEE-743,False,Cusco,26/01/2023,18:36,Comsatel,
BEP714,26/01/2023 18:36:01,-10.661321666666666,-76.25479833333333,"Ca. S/n, Yanacancha, Pasco. Peru",BEP-714,False,Pasco,26/01/2023,18:36,Comsatel,
AXX616,26/01/2023 18:36:00,-12.661908333333333,-76.66035,"Km 84, San Antonio, Cañete, Lima, Peru",AXX-616,False,Lima,26/01/2023,18:36,Comsatel,
BNW735,26/01/2023 18:36:00,-14.868778333333333,-71.33093333333333,"Jiron Cusco, Espinar, Peru",BNW-735,False,Cusco,26/01/2023,18:36,Comsatel,
BEE824,26/01/2023 18:36:00,-14.864186666666667,-71.32515666666667,3sg Cusco Peru ,BEE-824,False,Cusco,26/01/2023,18:36,Comsatel,
BSC416,26/01/2023 18:35:58,-14.87294,-71.320685,3sg Cusco Peru ,BSC-416,False,Cusco,26/01/2023,18:35,Comsatel,
BZN130,26/01/2023 18:35:57,-8.11455,-79.04265666666667,"Av. Antenor Orrego, Trujillo, La Libertad. Peru",BZN-130,False,La Libertad,26/01/2023,18:35,Comsatel,
BEE742,26/01/2023 18:35:57,-14.961766666666668,-71.378235,"3sg, Hector Tejada, Peru, ",BEE-742,False,Cusco,26/01/2023,18:35,Comsatel,
BKD891,26/01/2023 18:35:56,-11.001328333333333,-76.36538666666667,20a Pasco Peru ,BKD-891,False,Pasco,26/01/2023,18:35,Comsatel,
BHM762,26/01/2023 18:35:56,-11.593496666666667,-76.12375166666666,Carretera Central Junín Peru ,BHM-762,False,Junin,26/01/2023,18:35,Comsatel,
BSG716,26/01/2023 18:35:56,-5.18183,-80.62324833333334,Andres Avelino Caceres El Bosque Piura Piura Peru ,BSG-716,False,Piura,26/01/2023,18:35,Comsatel,
BEE938,26/01/2023 18:35:55,-14.95766,-71.37890666666667,"3SG, Hector Tejada, Peru, ",BEE-938,False,Cusco,26/01/2023,18:35,Comsatel,
BEE783,26/01/2023 18:35:53,-14.918391666666666,-71.32677333333334,3sg Cusco Peru ,BEE-783,False,Cusco,26/01/2023,18:35,Comsatel,
BED835,26/01/2023 18:35:52,-14.947818333333334,-71.38100666666666,3sg Cusco Peru ,BED-835,False,Cusco,26/01/2023,18:35,Comsatel,
BEE744,26/01/2023 18:35:51,-14.967348333333334,-71.380985,"3sg, Hector Tejada, Peru, ",BEE-744,False,Cusco,26/01/2023,18:35,Comsatel,
BEE754,26/01/2023 18:35:48,-14.908386666666667,-71.34821,3sg Cusco Peru ,BEE-754,False,Cusco,26/01/2023,18:35,Comsatel,
BEE946,26/01/2023 18:35:47,-14.962111666666667,-71.38204333333333,"3sg, Hector Tejada, Peru, ",BEE-946,False,Cusco,26/01/2023,18:35,Comsatel,
BEE937,26/01/2023 18:35:46,-14.944646666666667,-71.31136666666667,3sg Cusco Peru ,BEE-937,False,Cusco,26/01/2023,18:35,Comsatel,
BNW757,26/01/2023 18:35:45,-14.925786666666667,-71.39650333333333,"Peru, ",BNW-757,False,Cusco,26/01/2023,18:35,Comsatel,
BJI804,26/01/2023 18:35:44,-11.003808333333334,-76.41197,20a Pasco Peru ,BJI-804,False,Pasco,26/01/2023,18:35,Comsatel,
CBN630,26/01/2023 18:35:42,-12.093955,-76.98036,1s Monterrico Santiago De Surco Lima Lima Peru ,CBN-630,False,Lima,26/01/2023,18:35,Comsatel,
BUY490,26/01/2023 18:35:39,-12.072055,-76.95494333333333,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BUY-490,True,Lima,26/01/2023,18:35,Comsatel,
BNW704,26/01/2023 18:35:39,-14.94307,-71.38399,"Peru, ",BNW-704,False,Cusco,26/01/2023,18:35,Comsatel,
BEE780,26/01/2023 18:35:36,-14.90832,-71.34862,3sg Cusco Peru ,BEE-780,False,Cusco,26/01/2023,18:35,Comsatel,
BKD922,26/01/2023 18:35:35,-10.615573333333334,-76.21232333333333,"Carretera Central, Per@",BKD-922,False,Pasco,26/01/2023,18:35,Comsatel,
BEE939,26/01/2023 18:35:34,-14.948705,-71.380225,3sg Cusco Peru ,BEE-939,False,Cusco,26/01/2023,18:35,Comsatel,
BVL566,26/01/2023 18:35:22,-12.07002,-76.98084,"Jr. Buenos Aires Cuadra 1, Ate Vitarte, Lima. Peru",BVL-566,False,Lima,26/01/2023,18:35,Comsatel,
BHN800,26/01/2023 18:35:17,-11.745405,-76.012395,"102, Peru, ",BHN-800,False,Junin,26/01/2023,18:35,Comsatel,
BEE748,26/01/2023 18:34:49,-17.001906666666667,-72.10233166666667,15 A Islay Arequipa Peru ,BEE-748,False,Arequipa,26/01/2023,18:34,Comsatel,
BER910,26/01/2023 18:34:48,-11.222745,-76.62057333333334,"1NC, Peru, ",BER-910,False,Lima,26/01/2023,18:34,Comsatel,
BUS039,26/01/2023 18:34:48,-11.003916666666667,-76.412115,"20a, Peru",BUS-039,False,Pasco,26/01/2023,18:34,Comsatel,
BKV733,26/01/2023 18:34:40,-10.757975,-76.26247,"20a, Colquijirca, Peru",BKV-733,False,Pasco,26/01/2023,18:34,Comsatel,
BHM865,26/01/2023 18:34:38,-13.079095,-75.989985,"Peru, ",BHM-865,False,Lima,26/01/2023,18:34,Comsatel,
BJV829,26/01/2023 18:34:31,-11.006478333333334,-76.41508666666667,20a Pasco Peru ,BJV-829,False,Pasco,26/01/2023,18:34,Comsatel,
BJS739,26/01/2023 18:34:30,-11.005808333333333,-76.41525833333333,20a Pasco Peru ,BJS-739,False,Pasco,26/01/2023,18:34,Comsatel,
BVM316,26/01/2023 18:34:18,-11.00839,-76.40763666666666,20a Pasco Peru ,BVM-316,False,Pasco,26/01/2023,18:34,Comsatel,
BEE912,26/01/2023 18:34:05,-14.862368333333333,-71.323155,3sg Cusco Peru ,BEE-912,False,Cusco,26/01/2023,18:34,Comsatel,
BRA130,26/01/2023 18:33:46,-16.403785,-71.542085,"Av. Lima, Arequipa, Arequipa. Peru",BRA-130,False,Arequipa,26/01/2023,18:33,Comsatel,
BEE934,26/01/2023 18:33:45,-14.921433333333333,-71.32451833333333,3sg Cusco Peru ,BEE-934,False,Cusco,26/01/2023,18:33,Comsatel,
BEB885,26/01/2023 18:33:45,-14.947393333333334,-71.37891666666667,3sg Cusco Peru ,BEB-885,False,Cusco,26/01/2023,18:33,Comsatel,
BLQ898,26/01/2023 18:33:44,-16.403766666666666,-71.542185,"Av. Lima, Arequipa, Arequipa. Peru",BLQ-898,False,Arequipa,26/01/2023,18:33,Comsatel,
BEE810,26/01/2023 18:33:36,-14.883965,-71.31344166666666,3sg Cusco Peru ,BEE-810,False,Cusco,26/01/2023,18:33,Comsatel,
BKD938,26/01/2023 18:33:23,-4.92655,-80.84740666666667,"Av Los Tallanes, Per@",BKD-938,False,Piura,26/01/2023,18:33,Comsatel,
BJV813,26/01/2023 18:33:22,-11.003895,-76.412065,"20a, Peru",BJV-813,False,Pasco,26/01/2023,18:33,Comsatel,
BKV707,26/01/2023 18:33:07,-10.758035,-76.26256,"20a, Colquijirca, Peru",BKV-707,False,Pasco,26/01/2023,18:33,Comsatel,
BRU495,26/01/2023 18:32:55,-12.102353333333333,-77.03421833333333,"Av. De Los Incas, San Isidro, Lima. Peru",BRU-495,False,Lima,26/01/2023,18:32,Comsatel,
BJJ909,26/01/2023 18:32:50,-11.005836666666667,-76.41525,20a Pasco Peru ,BJJ-909,False,Pasco,26/01/2023,18:32,Comsatel,
BEE920,26/01/2023 18:32:49,-14.94683,-71.38294666666667,3sg Cusco Peru ,BEE-920,False,Cusco,26/01/2023,18:32,Comsatel,
BJT865,26/01/2023 18:32:41,-11.006765,-76.41486166666667,20a Pasco Peru ,BJT-865,False,Pasco,26/01/2023,18:32,Comsatel,
BEB840,26/01/2023 18:32:32,-14.884056666666666,-71.31349166666666,3sg Cusco Peru ,BEB-840,False,Cusco,26/01/2023,18:32,Comsatel,
BJS714,26/01/2023 18:32:30,-12.181411666666667,-77.00054,Ontario La Campina Chorrillos Lima Lima Peru ,BJS-714,False,Lima,26/01/2023,18:32,Comsatel,
BRJ350,26/01/2023 18:32:27,-16.403775,-71.542235,"Av. Lima, Arequipa, Arequipa. Peru",BRJ-350,False,Arequipa,26/01/2023,18:32,Comsatel,
BRF714,26/01/2023 18:32:25,-12.043201666666667,-75.22811166666666,"Av. La Linera, El Tambo, Junin. Peru",BRF-714,False,Junin,26/01/2023,18:32,Comsatel,
BNW737,26/01/2023 18:32:15,-14.878246666666668,-71.31326333333334,3sg Cusco Peru ,BNW-737,False,Cusco,26/01/2023,18:32,Comsatel,
BEE756,26/01/2023 18:32:04,-14.877245,-71.31926,3sg Cusco Peru ,BEE-756,False,Cusco,26/01/2023,18:32,Comsatel,
BEE790,26/01/2023 18:31:40,-14.86492,-71.32610666666666,3sg Cusco Peru ,BEE-790,False,Cusco,26/01/2023,18:31,Comsatel,
BEB822,26/01/2023 18:31:18,-14.869153333333333,-71.32179,"Jiron Cusco, Espinar, Peru",BEB-822,False,Cusco,26/01/2023,18:31,Comsatel,
BKD940,26/01/2023 18:31:10,-12.10398,-76.990225,"Av. Boulevard Cuadra 10, San Borja, Lima. Peru",BKD-940,False,Lima,26/01/2023,18:31,Comsatel,
BEE944,26/01/2023 18:31:09,-14.86238,-71.32324833333334,3sg Cusco Peru ,BEE-944,False,Cusco,26/01/2023,18:31,Comsatel,
BKE852,26/01/2023 18:31:05,-11.006631666666667,-76.41213166666667,20a Pasco Peru ,BKE-852,False,Pasco,26/01/2023,18:31,Comsatel,
BJT864,26/01/2023 18:31:04,-11.008538333333334,-76.40280666666666,20a Pasco Peru ,BJT-864,False,Pasco,26/01/2023,18:31,Comsatel,
BLL784,26/01/2023 18:31:03,-10.606828333333333,-76.20949,Carretera Central Pasco Peru ,BLL-784,False,Pasco,26/01/2023,18:31,Comsatel,
BHN797,26/01/2023 18:31:00,-12.045185,-77.06941833333333,"Av. Argentina Cuadra 22, Lima, Lima. Peru",BHN-797,False,Lima,26/01/2023,18:31,Comsatel,
BEB839,26/01/2023 18:30:52,-14.869525,-71.321785,"Jiron Cusco, Espinar, Peru",BEB-839,False,Cusco,26/01/2023,18:30,Comsatel,
BJS712,26/01/2023 18:30:46,-8.083858333333334,-78.96003,"Antenor Orrego, Laredo, Peru",BJS-712,False,La Libertad,26/01/2023,18:30,Comsatel,
BHN873,26/01/2023 18:30:36,-7.411365,-79.54986,"Panamericana Norte, Pacasmayo, Peru",BHN-873,False,La Libertad,26/01/2023,18:30,Comsatel,
BED816,26/01/2023 18:30:22,-14.866563333333334,-71.32255666666667,3sg Cusco Peru ,BED-816,False,Cusco,26/01/2023,18:30,Comsatel,
BEB821,26/01/2023 18:30:18,-14.920911666666667,-71.326615,3sg Cusco Peru ,BEB-821,False,Cusco,26/01/2023,18:30,Comsatel,
BKV723,26/01/2023 18:30:01,-10.758005,-76.26246166666667,"20a, Colquijirca, Peru",BKV-723,False,Pasco,26/01/2023,18:30,Comsatel,
BJK716,26/01/2023 18:29:58,-4.918051666666667,-80.83007833333333,"Sullana, Peru",BJK-716,False,Piura,26/01/2023,18:29,Comsatel,
BEE916,26/01/2023 18:29:55,-14.943685,-71.37316833333334,"3sg, Hector Tejada, Peru, ",BEE-916,False,Cusco,26/01/2023,18:29,Comsatel,
BNW713,26/01/2023 18:29:40,-13.524913333333334,-71.94769333333333,"Av. Oswaldo Baca, Cusco, Cusco. Peru",BNW-713,False,Cusco,26/01/2023,18:29,Comsatel,
BEB836,26/01/2023 18:29:40,-14.863966666666666,-71.32545333333333,3sg Cusco Peru ,BEB-836,False,Cusco,26/01/2023,18:29,Comsatel,
BMP804,26/01/2023 18:29:38,-11.007675,-76.408875,"18, Peru, ",BMP-804,False,Pasco,26/01/2023,18:29,Comsatel,
BEE942,26/01/2023 18:29:27,-14.920833333333333,-71.32661666666667,3sg Cusco Peru ,BEE-942,False,Cusco,26/01/2023,18:29,Comsatel,
BEF774,26/01/2023 18:29:23,-14.945313333333333,-71.37932666666667,3sg Cusco Peru ,BEF-774,False,Cusco,26/01/2023,18:29,Comsatel,
BEE943,26/01/2023 18:29:19,-14.94484,-71.38137,3sg Cusco Peru ,BEE-943,False,Cusco,26/01/2023,18:29,Comsatel,
BNW789,26/01/2023 18:29:12,-15.505051666666667,-71.39682,"34E, 04180, Peru",BNW-789,False,Arequipa,26/01/2023,18:29,Comsatel,
BED776,26/01/2023 18:29:01,-14.872971666666666,-71.32050166666667,3sg Cusco Peru ,BED-776,False,Cusco,26/01/2023,18:29,Comsatel,
BWE491,26/01/2023 18:28:56,-7.88809,-78.12805,"116, Peru, ",BWE-491,False,La Libertad,26/01/2023,18:28,Comsatel,
BJJ908,26/01/2023 18:28:47,-11.595583333333334,-76.15145833333334,"Km 137, Morococha, Yauli, Junin, Peru",BJJ-908,False,Junin,26/01/2023,18:28,Comsatel,
BEE812,26/01/2023 18:28:22,-14.866535,-71.322685,3sg Cusco Peru ,BEE-812,False,Cusco,26/01/2023,18:28,Comsatel,
BKE794,26/01/2023 18:28:19,-11.003786666666667,-76.41196,20a Pasco Peru ,BKE-794,False,Pasco,26/01/2023,18:28,Comsatel,
BKW772,26/01/2023 18:27:27,-9.525845,-77.524825,"Ca. Caraz, Huaraz, Ancash. Peru",BKW-772,False,Ancash,26/01/2023,18:27,Comsatel,
BEB871,26/01/2023 18:27:01,-14.86417,-71.325165,3sg Cusco Peru ,BEB-871,False,Cusco,26/01/2023,18:27,Comsatel,
BKD763,26/01/2023 18:26:51,-11.003888333333334,-76.412125,"20a, Peru",BKD-763,False,Pasco,26/01/2023,18:26,Comsatel,
BNW738,26/01/2023 18:26:51,-13.600431666666667,-71.76627,3s Cusco Peru ,BNW-738,False,Cusco,26/01/2023,18:26,Comsatel,
BEE784,26/01/2023 18:26:47,-14.883983333333333,-71.31352833333334,3sg Cusco Peru ,BEE-784,False,Cusco,26/01/2023,18:26,Comsatel,
BUR376,26/01/2023 18:26:45,-11.592981666666667,-76.12361833333334,Carretera Central Junín Peru ,BUR-376,False,Junin,26/01/2023,18:26,Comsatel,
BEE751,26/01/2023 18:26:28,-14.946598333333334,-71.38406666666667,"Peru, ",BEE-751,False,Cusco,26/01/2023,18:26,Comsatel,
BEE936,26/01/2023 18:26:27,-14.9244,-71.32466833333334,3sg Cusco Peru ,BEE-936,False,Cusco,26/01/2023,18:26,Comsatel,
BJT842,26/01/2023 18:26:26,-11.006415,-76.415025,20a Pasco Peru ,BJT-842,False,Pasco,26/01/2023,18:26,Comsatel,
BEP717,26/01/2023 18:26:10,-11.222071666666666,-76.61985333333334,"1NC, Peru, ",BEP-717,False,Lima,26/01/2023,18:26,Comsatel,
BJT863,26/01/2023 18:26:07,-4.926748333333333,-80.847375,"Av Los Tallanes, Per@",BJT-863,False,Piura,26/01/2023,18:26,Comsatel,
BEE809,26/01/2023 18:26:06,-14.866478333333333,-71.32287666666667,3sg Cusco Peru ,BEE-809,False,Cusco,26/01/2023,18:26,Comsatel,
BJJ860,26/01/2023 18:26:04,-11.592961666666667,-76.12351833333334,Carretera Central Junín Peru ,BJJ-860,False,Junin,26/01/2023,18:26,Comsatel,
BEF709,26/01/2023 18:25:47,-14.946598333333334,-71.38403,"Peru, ",BEF-709,False,Cusco,26/01/2023,18:25,Comsatel,
BEB817,26/01/2023 18:25:46,-14.946516666666666,-71.38384166666667,Peru,BEB-817,False,Cusco,26/01/2023,18:25,Comsatel,
BED926,26/01/2023 18:25:39,-16.556053333333335,-71.59571833333334,"108, Peru, ",BED-926,False,Arequipa,26/01/2023,18:25,Comsatel,
BRA308,26/01/2023 18:25:32,-14.866506666666666,-71.32253666666666,3sg Cusco Peru ,BRA-308,False,Cusco,26/01/2023,18:25,Comsatel,
BLL865,26/01/2023 18:25:26,-10.606583333333333,-76.20949833333333,Carretera Central Pasco Peru ,BLL-865,False,Pasco,26/01/2023,18:25,Comsatel,
BEB928,26/01/2023 18:25:25,-15.505918333333334,-71.38711333333333,"34E, 04180, Peru",BEB-928,False,Arequipa,26/01/2023,18:25,Comsatel,
BEF768,26/01/2023 18:25:22,-14.862626666666667,-71.32312333333333,3sg Cusco Peru ,BEF-768,False,Cusco,26/01/2023,18:25,Comsatel,
BEE813,26/01/2023 18:25:15,-14.920873333333333,-71.32659166666667,3sg Cusco Peru ,BEE-813,False,Cusco,26/01/2023,18:25,Comsatel,
BEB818,26/01/2023 18:25:05,-14.878041666666666,-71.31975,3sg Cusco Peru ,BEB-818,False,Cusco,26/01/2023,18:25,Comsatel,
BKD903,26/01/2023 18:25:02,-12.0725,-76.95416833333333,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BKD-903,False,Lima,26/01/2023,18:25,Comsatel,
BEF762,26/01/2023 18:25:01,-14.923831666666667,-71.33001333333333,"3sg, Hector Tejada, Peru, ",BEF-762,False,Cusco,26/01/2023,18:25,Comsatel,
BKD894,26/01/2023 18:24:59,-11.003778333333333,-76.41192333333333,20a Pasco Peru ,BKD-894,False,Pasco,26/01/2023,18:24,Comsatel,
BLL762,26/01/2023 18:24:54,-10.606616666666667,-76.20955,Carretera Central Pasco Peru ,BLL-762,False,Pasco,26/01/2023,18:24,Comsatel,
BEB873,26/01/2023 18:24:53,-14.947496666666666,-71.38411166666667,"Peru, ",BEB-873,False,Cusco,26/01/2023,18:24,Comsatel,
BEB837,26/01/2023 18:24:42,-17.277335,-70.63442666666667,"Carretera Toquepala, Villa Staff, Peru, ",BEB-837,False,Tacna,26/01/2023,18:24,Comsatel,
BEF752,26/01/2023 18:24:40,-14.867195,-71.322495,3sg Cusco Peru ,BEF-752,False,Cusco,26/01/2023,18:24,Comsatel,
BEE828,26/01/2023 18:24:40,-14.886075,-71.31337166666667,3sg Cusco Peru ,BEE-828,False,Cusco,26/01/2023,18:24,Comsatel,
BEE820,26/01/2023 18:24:39,-14.947568333333333,-71.38408666666666,"Peru, ",BEE-820,False,Cusco,26/01/2023,18:24,Comsatel,
BJS741,26/01/2023 18:24:37,-11.005823333333334,-76.4125,"20a, Peru",BJS-741,False,Pasco,26/01/2023,18:24,Comsatel,
BEB875,26/01/2023 18:24:29,-14.864321666666667,-71.32439333333333,3sg Cusco Peru ,BEB-875,False,Cusco,26/01/2023,18:24,Comsatel,
BJT866,26/01/2023 18:24:28,-11.003603333333333,-76.40934833333333,20a Pasco Peru ,BJT-866,False,Pasco,26/01/2023,18:24,Comsatel,
BPC784,26/01/2023 18:23:52,-14.87827,-71.31327666666667,3sg Cusco Peru ,BPC-784,False,Cusco,26/01/2023,18:23,Comsatel,
BEF760,26/01/2023 18:23:48,-14.961323333333333,-71.38152833333334,"3sg, Hector Tejada, Peru, ",BEF-760,False,Cusco,26/01/2023,18:23,Comsatel,
BEE792,26/01/2023 18:23:37,-14.946508333333334,-71.38403333333333,"Peru, ",BEE-792,False,Cusco,26/01/2023,18:23,Comsatel,
BER701,26/01/2023 18:23:34,-10.690696666666666,-76.26357166666666,"Ca. S/n, Chaupimarca, Pasco. Peru",BER-701,False,Pasco,26/01/2023,18:23,Comsatel,
BCV784,26/01/2023 18:23:16,-16.440655,-71.55819833333334,"Av. Paris Cuadra 1, Arequipa, Arequipa. Peru",BCV-784,False,Arequipa,26/01/2023,18:23,Comsatel,
BKD892,26/01/2023 18:23:15,-11.005871666666666,-76.41516666666666,20a Pasco Peru ,BKD-892,False,Pasco,26/01/2023,18:23,Comsatel,
BEE909,26/01/2023 18:23:09,-14.877635,-71.31344,3sg Cusco Peru ,BEE-909,False,Cusco,26/01/2023,18:23,Comsatel,
BEB890,26/01/2023 18:23:05,-14.86917,-71.32174833333333,"Jiron Cusco, Espinar, Peru",BEB-890,False,Cusco,26/01/2023,18:23,Comsatel,
BFM759,26/01/2023 18:22:56,-11.003573333333334,-76.40934333333334,20a Pasco Peru ,BFM-759,False,Pasco,26/01/2023,18:22,Comsatel,
BKE848,26/01/2023 18:22:40,-10.608375,-76.21010833333334,Carretera Central Pasco Peru ,BKE-848,False,Pasco,26/01/2023,18:22,Comsatel,
BEE913,26/01/2023 18:22:35,-14.920248333333333,-71.32461166666667,"3sg, Hector Tejada, Peru",BEE-913,False,Cusco,26/01/2023,18:22,Comsatel,
BEB926,26/01/2023 18:22:22,-14.946398333333333,-71.38366666666667,Peru,BEB-926,False,Cusco,26/01/2023,18:22,Comsatel,
BPZ677,26/01/2023 18:22:21,-14.869296666666667,-71.32172166666666,"Jiron Cusco, Espinar, Peru",BPZ-677,False,Cusco,26/01/2023,18:22,Comsatel,
BJJ878,26/01/2023 18:22:16,-11.005751666666667,-76.41192166666667,"18, Peru, ",BJJ-878,False,Pasco,26/01/2023,18:22,Comsatel,
BEB823,26/01/2023 18:22:13,-14.866561666666666,-71.32273,3sg Cusco Peru ,BEB-823,False,Cusco,26/01/2023,18:22,Comsatel,
BJS873,26/01/2023 18:21:58,-11.593523333333334,-76.12386166666667,Carretera Central Junín Peru ,BJS-873,False,Junin,26/01/2023,18:21,Comsatel,
BJJ743,26/01/2023 18:21:54,-11.005746666666667,-76.41184,"18, Peru, ",BJJ-743,False,Pasco,26/01/2023,18:21,Comsatel,
BSD937,26/01/2023 18:21:48,-14.944901666666667,-71.37147,"Unnamed Road, Peru",BSD-937,False,Cusco,26/01/2023,18:21,Comsatel,
BPZ611,26/01/2023 18:21:47,-14.862406666666667,-71.32305166666667,3sg Cusco Peru ,BPZ-611,False,Cusco,26/01/2023,18:21,Comsatel,
BKD742,26/01/2023 18:21:36,-11.59305,-76.12360166666667,Carretera Central Junín Peru ,BKD-742,False,Junin,26/01/2023,18:21,Comsatel,
BEF754,26/01/2023 18:21:22,-14.924378333333333,-71.32457333333333,3sg Cusco Peru ,BEF-754,False,Cusco,26/01/2023,18:21,Comsatel,
BPZ680,26/01/2023 18:21:18,-14.869293333333333,-71.32180333333334,"Jiron Cusco, Espinar, Peru",BPZ-680,False,Cusco,26/01/2023,18:21,Comsatel,
BJS872,26/01/2023 18:21:14,-11.006681666666667,-76.41210666666667,20a Pasco Peru ,BJS-872,False,Pasco,26/01/2023,18:21,Comsatel,
BHN799,26/01/2023 18:21:13,-7.410126666666667,-79.55131333333334,"Panamericana Norte, Pacasmayo, Peru",BHN-799,False,La Libertad,26/01/2023,18:21,Comsatel,
BEE755,26/01/2023 18:21:07,-14.920976666666666,-71.32662333333333,3sg Cusco Peru ,BEE-755,False,Cusco,26/01/2023,18:21,Comsatel,
BEQ801,26/01/2023 18:21:05,-12.05527,-76.95577333333334,"Ca. Paruro Cuadra 1, Ate Vitarte, Lima. Peru",BEQ-801,False,Lima,26/01/2023,18:21,Comsatel,
BEE947,26/01/2023 18:20:39,-14.946448333333333,-71.383705,Peru,BEE-947,False,Cusco,26/01/2023,18:20,Comsatel,
BEF753,26/01/2023 18:20:24,-14.912411666666667,-71.32339333333333,3sg Cusco Peru ,BEF-753,False,Cusco,26/01/2023,18:20,Comsatel,
BHM948,26/01/2023 18:20:21,-13.411458333333334,-76.15616833333333,"Km 195, Grocio Prado, Chincha, Ica, Peru",BHM-948,False,Ica,26/01/2023,18:20,Comsatel,
BEE821,26/01/2023 18:20:18,-14.866545,-71.32280833333333,3sg Cusco Peru ,BEE-821,False,Cusco,26/01/2023,18:20,Comsatel,
BEE827,26/01/2023 18:20:17,-14.920275,-71.32464666666667,"3sg, Hector Tejada, Peru",BEE-827,False,Cusco,26/01/2023,18:20,Comsatel,
BKE793,26/01/2023 18:19:51,-12.072211666666666,-76.95415833333334,"Ca. San Ignacio De Loyola Cuadra 2, La Molina, Lima. Peru",BKE-793,True,Lima,26/01/2023,18:19,Comsatel,
BEF759,26/01/2023 18:19:47,-14.920455,-71.325445,3sg Cusco Peru ,BEF-759,False,Cusco,26/01/2023,18:19,Comsatel,
BEF751,26/01/2023 18:19:34,-14.877665,-71.31346166666667,3sg Cusco Peru ,BEF-751,False,Cusco,26/01/2023,18:19,Comsatel,
BEB943,26/01/2023 18:19:07,-14.924233333333333,-71.32460833333333,3sg Cusco Peru ,BEB-943,False,Cusco,26/01/2023,18:19,Comsatel,
BEE781,26/01/2023 18:18:49,-14.865796666666666,-71.32524166666667,3sg Cusco Peru ,BEE-781,False,Cusco,26/01/2023,18:18,Comsatel,
BEP784,26/01/2023 18:18:43,-11.886616666666667,-77.07997333333333,"Antigua Panamericana, Puente Piedra, Peru",BEP-784,False,Lima,26/01/2023,18:18,Comsatel,
BRA313,26/01/2023 18:18:43,-14.8665,-71.32285166666666,3sg Cusco Peru ,BRA-313,False,Cusco,26/01/2023,18:18,Comsatel,
BEE823,26/01/2023 18:18:41,-14.862613333333334,-71.32309,3sg Cusco Peru ,BEE-823,False,Cusco,26/01/2023,18:18,Comsatel,
BJU719,26/01/2023 18:18:32,-12.045223333333333,-77.13501666666667,"Ca. S/n, Callao, Callao. Peru",BJU-719,False,Callao,26/01/2023,18:18,Comsatel,
